target,motif,PuzzleId,FEN,Moves,Rating,Popularity,NbPlays,Themes
skewer,skewer,FUKj1,8/3k1p2/1R3P2/p7/1p2B3/2p1K3/b7/8 w - - 0 42,e3d3 a2b1 d3e2 b1e4,1359,78,92,1610,crushing deflection endgame master short skewer,https://lichess.org/6qEOhuk1#83,,
skewer,skewer,H4Ec8,1q6/p2k1Q1p/2p5/2n5/P3n3/6PP/7K/8 b - - 1 37,d7d6 f7f4 d6e6 f4b8,1034,91,94,7055,advantage endgame master short skewer,https://lichess.org/bQ0yIpO4/black#74,,
skewer,skewer,IWVlJ,3k3r/p4ppp/4p3/8/1R6/8/PnP2PPP/6K1 b - - 1 22,b2d1 b4b8 d8d7 b8h8,1487,80,93,1388,crushing endgame short skewer,https://lichess.org/DEBMD4e3/black#44,,
skewer,skewer,K3Bcg,8/1p6/p1pk4/P2p4/1P1q4/5Q2/6K1/8 b - - 1 62,d4b4 f3f8 d6c7 f8b4,1309,78,86,1359,crushing endgame master queenEndgame short skewer,https://lichess.org/pwiEVedi/black#124,,
skewer,skewer,LZAdH,5rk1/p1pn1r2/1pn1pq2/2p1p3/4P2p/2PP3P/PP1NQPN1/R3KR2 w Q - 0 22,e2g4 f7g7 g4h4 g7g2,1520,78,92,1880,advantage defensiveMove middlegame short skewer,https://lichess.org/JX6j2BCh#43,,
skewer,skewer,N8lqW,8/8/3b4/5pk1/4p2p/5KPP/4NP2/8 w - - 0 42,f3e3 d6c5 e3d2 c5f2,1961,75,87,552,crushing deflection endgame short skewer,https://lichess.org/d6uqyZBE#83,,
skewer,skewer,OeMlY,8/p7/1p4R1/1n6/6P1/1B3k2/P6r/2K5 b - - 5 39,h2g2 b3d5 f3f4 d5g2,1107,86,93,606,crushing endgame short skewer,https://lichess.org/1qC643pj/black#78,,
skewer,skewer,QGxLi,6k1/5p2/2pRbp1p/8/1p2P3/2p2P2/r1K1B1PP/2R5 w - - 2 28,c2d3 a2d2 d3e3 d2d6,1480,74,87,1133,crushing endgame short skewer,https://lichess.org/V0pin4bO#55,,
skewer,skewer,RqJdU,2r5/1P5R/4pk2/2Kp4/3P4/2P5/8/8 w - - 1 63,h7c7 c8c7 c5b6 c7c3,2161,78,94,799,crushing endgame hangingPiece master rookEndgame short skewer,https://lichess.org/avFFCG9Y#125,,
skewer,skewer,TKZpq,rn3rk1/pp3pp1/7p/3Ppq2/4p3/2P5/P3BPPP/R2Q1RK1 b - - 0 14,b8d7 e2g4 f5g5 g4d7,1283,83,91,895,crushing master middlegame short skewer,https://lichess.org/5R55ousl/black#28,Slav_Defense Slav_Defense_Diemer_Gambit,
